datetime_utc,time,open,high,low,close,Growth Arrow,VIX,Global Bottom,Local Bottom,Infl Osc (Hist),Infl Oscillator,Infl Signal,Risk Oscillator,Risk Signal,Macro Infl (C-BEI),Macro Risk (VIX),Macro Base,β Pure (×1000),β Risk (×1000),Pure Hedge Signal,Risk Contamination,VIX Short,VIX Long,VIX Contango Slope (%),USDJPY Flash Z,ES Flash Z,VIX Flash Z,DXY Flash Z,M-KF Velocity (peak channel),M-KF Peak +,M-KF Peak −,TKBY Basis,TKBY Zone1 Upper,TKBY Zone1 Lower,TKBY Zone2 Upper,TKBY Zone2 Lower,TKBY Zone3 Upper,TKBY Zone3 Lower,TKBY Basis Center
2026-04-23T20:30:00Z,1776976200,77697.2,78020,77674.4,77841.3,48,19.3,0,0,8,8,8.230877517137609,23,25.279714512680176,-506.32797166216596,-577.7779450525148,-500,-30.16463899457316,-547.7978810835411,0,0,20.8,21.35,2.64423076923,0.8416020955239273,-0.7338112697429918,-0.28661485850696694,1.1045469518236593,,,,,,,,,,,
2026-04-23T21:00:00Z,1776978000,77841.3,77875,77743.3,77874.9,48,19.3,0,0,11,11,8.784702013710087,20,24.22377161014414,-505.3668014337715,-577.6622913865472,-500,-24.17219705604053,-553.2563361388356,1,0,20.8,21.35,2.64423076923,-0.11284524607278544,0.21974948695046745,-1.9115382657272066,0.31246114010385234,,,,,,,,,,,
2026-04-23T21:30:00Z,1776979800,77874.9,78044.2,77815.4,77819.6,48,19.3,0,0,13,13,9.627761610968069,19,23.17901728811531,-504.4157360733106,-577.5466255552849,-500,-20.17723576368545,-556.8953061756986,0,0,20.8,21.35,2.64423076923,-0.6689522048218822,-0.6425653286614958,-0.814710938764855,-0.3743533417032481,,,,,,,,,,,
2026-04-23T22:00:00Z,1776981600,77819.5,78261.5,77819.5,78129.3,48,19.3,0,0,15,15,10.702209288774455,17,21.943213830492247,-503.47126031765316,-577.4533639533194,-500,-17.513928235448724,-559.321286200274,0,0,20.65,21.23,2.80871670702,-0.28532403242508736,0.10715950008939187,-0.26783636412643724,-0.2021275736677526,,,,,,,,,,,
2026-04-23T22:30:00Z,1776983400,78129.2,78299,78129.2,78194.2,48,19.3,0,0,16,16,11.761767431019564,17,20.954571064393797,-502.53857840867585,-577.3863869118647,-500,-15.738389883290907,-560.9386062166576,0,0,20.65,21.27,3.00242130751,-0.23977750804067566,0.6086859707055243,-0.43622200091741375,-0.5323584727710224,,,,,,,,,,,
2026-04-23T23:00:00Z,1776985200,78194.1,78194.1,77983.5,78097.8,48,19.3,0,0,16,16,12.609413944815651,16,19.963656851515037,-501.6224407737997,-577.3389020367555,-500,-14.55469764851903,-562.0168195609133,0,0,20.65,21.3,3.14769975787,0.4111333561803793,0.9284099663652717,-0.8080073897554516,-0.6116794355444735,,,,,,,,,,,
2026-04-23T23:30:00Z,1776987000,78097.9,78266,78091.2,78216.8,48,19.3,0,0,17,17,13.48753115585252,16,19.17092548121203,-500.7188536227714,-577.2788746855289,-500,-13.765569492004445,-562.7356284570837,0,0,20.6,21.23,3.05825242718,0.8524515647175809,1.2827192534636456,-1.0640276551366095,-0.11689963240072593,,,,,,,,,,,
2026-04-24T00:00:00Z,1776988800,78217.4,78432,78120,78365,48,19.3,0,0,17,17,14.190024924682017,16,18.536740384969626,-499.86126262359886,-577.2195507924413,-500,-13.239484054328058,-563.2148343878641,0,0,20.55,21.18,3.06569343066,0.3817228320560484,1.713071253096956,-1.3473319403897088,-0.29205704603160176,,,,,,,,,,,
2026-04-24T00:30:00Z,1776990600,78365,78459.1,78274.4,78376.7,48,19.3,0,0,18,18,14.952019939745615,15,17.829392307975702,-499.0112567894824,-577.1721552762955,-500,-12.888760429210462,-563.5343050083843,0,0,20.6,21.25,3.15533980583,0.8055650237622259,0.6944110430555732,-0.24005846152861013,-0.06391048854651607,,,,,,,,,,,
2026-04-24T01:00:00Z,1776992400,78376.7,78380,77951.1,77987.8,48,19.3,0,0,18,18,15.561615951796492,15,17.26351384638056,-498.14968280215,-577.0975621706128,-500,-12.654944679132068,-563.7472854220645,0,0,20.61,21.22,2.95972828724,0.5865881805105078,0.5574848976990019,-0.18667059135881384,-0.023904717467072546,,,,,,,,,,,
2026-04-24T01:30:00Z,1776994200,77987.9,78399,77901,78369.9,48,19.3,0,0,18,18,16.049292761437194,15,16.81081107710445,-497.3028967797852,-577.0427524598795,-500,-12.499067512413138,-563.8892723645178,0,0,20.61,21.25,3.10528869481,0.20936232142715605,0.5076776429463125,-0.18959409725898257,-0.37253103014710415,,,,,,,,,,,
2026-04-24T02:00:00Z,1776996000,78369.8,78546,78192.3,78215.7,48,19.3,0,0,18,18,16.439434209149756,15,16.44864886168356,-496.4088973432963,-576.9457348634494,-500,-12.395149401267183,-563.9839303261534,0,0,20.7,21.28,2.80193236715,0.16153672693238116,-0.612673287903464,0.580150665842669,0.035836833978042784,,,,,,,,,,,
2026-04-24T02:30:00Z,1776997800,78215.7,78395.3,77986,78074,48,19.3,0,0,18,18,16.751547367319805,15,16.158919089346846,-495.50200046370077,-576.8551287841772,-500,-12.325870660503215,-564.0470356339106,0,0,20.71,21.3,2.84886528247,0.41585472404920104,-1.1967142324587468,0.9022824591180635,0.6303903086008894,,,,,,,,,,,
2026-04-24T03:00:00Z,1776999600,78074,78134,77591.4,77697,48,19.3,0,0,18,18,17.001237893855844,15,15.927135271477477,-494.5945181362004,-576.7712904977917,-500,-12.279684833327236,-564.0891058390819,0,0,20.7,21.3,2.89855072464,0.07923460796199584,-1.1888807566941917,0.5545719801289859,0.7611636237873918,,,,,,,,,,,
2026-04-24T03:30:00Z,1777001400,77697,77700,77500,77690.1,48,19.3,0,0,19,19,17.400990315084677,15,15.741708217181982,-493.6902614166181,-576.6670335707169,-500,-12.248894281876582,-564.1171526425295,0,0,20.7,21.27,2.75362318841,-0.2050693100104846,-1.133008536313096,0.48899588536752886,0.45701509752906916,,,,,,,,,,,
2026-04-24T04:00:00Z,1777003200,77690.1,77814.7,77555,77560,48,19.3,0,0,19,19,17.720792252067742,15,15.593366573745586,-492.7533904029996,-576.5269517009506,-500,-12.228367247576147,-564.1358505114945,0,0,20.8,21.32,2.5,-0.05231688808763487,-1.1892727028622263,1.026439802146833,0.7607692637543749,,,,,,,,,,,
2026-04-24T04:30:00Z,1777005000,77560.1,77714.9,77413,77620.5,48,19.3,0,0,19,19,17.976633801654195,15,15.474693258996469,-491.8826960547955,-576.3945789621204,-500,-12.214682558042524,-564.1483157574712,0,0,20.75,21.28,2.55421686747,-0.3235413789503497,-0.05718608090000999,0.2449185868914926,-0.16577165459548782,,,,,,,,,,,
2026-04-24T05:00:00Z,1777006800,77620.5,77650,77401.5,77598.5,48,19.3,0,0,19,19,18.181307041323358,15,15.379754607197174,-491.0308635241906,-576.2905696251712,-500,-12.205559431686776,-564.1566259214558,0,0,20.7,21.27,2.75362318841,-0.026511659194051657,0.15370070723187212,-0.08504875609753876,-0.3751190912027332,,,,,,,,,,,
2026-04-24T05:30:00Z,1777008600,77598.5,78019.2,77598.5,77911,48,19.3,0,0,19,19,18.345045633058685,15,15.303803685757739,-490.22634580103335,-576.1947132075771,-500,-12.199477347449609,-564.1621660307787,0,0,20.63,21.21,2.81143965099,-0.6390265421983459,0.75873996181729,-0.41037226647699054,-1.0884469406455664,,,,,,,,,,,
2026-04-24T06:00:00Z,1777010400,77911.1,77945,77761.6,77793.2,48,19.3,0,0,19,19,18.47603650644695,15,15.243042948606192,-489.3791409839473,-576.0905021305398,-500,-12.195422624624833,-564.1658594369941,0,0,20.7,21.27,2.75362318841,-0.3153533835482404,0.42768343600843944,-0.01928228822704617,-0.5404901054382373,,,,,,,,,,,
2026-04-24T06:30:00Z,1777012200,77793.2,77875.9,77704,77741.9,48,19.3,0,0,19,19,18.58082920515756,16,15.394434358884954,-488.5465573138443,-576.0079589525018,-500,-12.19271947607498,-564.1683217078042,0,0,20.65,21.25,2.90556900726,-0.8984676264852419,0.5282511531647639,-0.8279340539520985,-0.5051817325170661,,,,,,,,,,,
2026-04-24T07:00:00Z,1777014000,77742,77814,77601,77680.7,48,19.3,0,0,19,19,18.66466336412605,16,15.515547487107963,-487.7692312133288,-575.8904596913152,-500,-12.190917377041746,-564.1699632216778,0,0,20.65,21.2,2.66343825666,-1.031043377025064,0.6014449679088071,-0.5508082244630902,-0.6666273708587951,,,,,,,,,,,
2026-04-24T07:30:00Z,1777015800,77680.7,77704.1,77500,77620.5,48,19.3,0,0,19,19,18.73173069130084,16,15.61243798968637,-487.039499863945,-575.8078807805128,-500,-12.189715977686257,-564.1710575642601,0,0,20.65,21.25,2.90556900726,-1.2143680896593294,0.5164644164034653,-0.2778791771397726,-1.4886833473581629,,,,,,,,,,,
2026-04-24T08:00:00Z,1777017600,77620.5,77987.2,77530.1,77819.9,48,19.3,0,0,20,20,18.98538455304067,16,15.689950391749097,-486.29627944960146,-575.710177065687,-500,-12.188915044782597,-564.1717871259816,0,0,20.7,21.28,2.80193236715,-0.5024729433498859,-0.14107289156924185,0.3753311640399432,-1.2547231939777832,,,,,,,,,,,
2026-04-24T08:30:00Z,1777019400,77819.9,77850.1,77688.4,77744.6,48,19.3,0,0,20,20,19.188307642432537,16,15.751960313399277,-485.57342456455325,-575.5822852442795,-500,-12.18838108951349,-564.1722735004627,0,0,20.81,21.35,2.59490629505,-0.7154896631395078,-0.23080252152165823,0.5820746190823178,-1.4710267857570059,,,,,,,,,,,
2026-04-24T09:00:00Z,1777021200,77744.6,77773.9,77355.8,77458,48,19.3,0,0,20,20,19.35064611394603,16,15.801568250719422,-484.83579895221624,-575.4255279262144,-500,-12.188025119334085,-564.1725977501167,0,0,20.85,21.35,2.39808153477,0.27104898431401353,-0.3162912909950058,1.0632773308516763,-1.1222502157109533,,,,,,,,,,,
2026-04-24T09:30:00Z,1777023000,77457.9,77551,77373.4,77497.2,48,19.3,0,0,20,20,19.480516891156824,16,15.841254600575537,-484.1061555287743,-575.3051542665229,-500,-12.18778780588115,-564.1728139165526,0,0,20.8,21.35,2.64423076923,0.3784159401274482,-0.7098327866895745,0.7716261369874564,-0.9048760633323167,,,,,,,,,,,
2026-04-24T10:00:00Z,1777024800,77497.2,77718,77410,77642.5,48,19.3,0,0,20,20,19.584413512925458,16,15.87300368046043,-483.3855375281889,-575.2232567525496,-500,-12.187629596912526,-564.17295802751,0,0,20.65,21.25,2.90556900726,0.19610688145637306,-0.19646558519367915,-0.05768412225428507,-0.897088549278015,,,,,,,,,,,
2026-04-24T10:30:00Z,1777026600,77642.4,77765.5,77572.5,77715.2,48,19.3,0,0,20,20,19.667530810340367,16,15.898402944368344,-482.6600789688414,-575.1195987826741,-500,-12.187524124266778,-564.1730541014815,0,0,20.66,21.23,2.75895450145,-0.9422835475209907,0.1088884469562751,-0.2730529700474023,-1.5179563436521284,,,,,,,,,,,
2026-04-24T11:00:00Z,1777028400,77715.2,78298.8,77715.1,78293,48,19.3,0,0,20,20,19.734024648272293,16,15.918722355494676,-482.082882659314,-575.078853575109,-500,-12.187453809169611,-564.173118150796,0,0,20.4,21.05,3.1862745098,-3.2980858750200097,2.6766079401611935,-2.2337698291304156,-2.9743174966538777,,,,,,,,,,,
2026-04-24T11:30:00Z,1777030200,78293.1,78346.1,78125.5,78194.8,48,19.3,0,0,20,20,19.787219718617834,16,15.93497788439574,-481.4836200099618,-574.9984226228979,-500,-12.187406932438167,-564.1731608503388,0,0,20.55,21.15,2.9197080292,-2.705187930040583,1.6688935927594466,-1.5983843866436975,-2.81248844352236,,,,,,,,,,,
2026-04-24T12:00:00Z,1777032000,78194.9,78309.2,78137.5,78231.4,48,19.3,0,0,20,20,19.829775774894266,16,15.947982307516593,-480.9040176925778,-574.9182496736056,-500,-12.18737568128387,-564.1731893167008,0,0,20.53,21.13,2.9225523624,-2.259116895209571,1.715268843806007,-1.4113052408764726,-2.5377102149727957,,,,,,,,,,,
2026-04-24T12:30:00Z,1777033800,78231.5,78245.2,77963.6,78233,48,19.3,0,0,20,20,19.863820619915412,16,15.958385846013275,-480.3015275934729,-574.7983559552854,-500,-12.187354847181005,-564.1732082942755,0,0,20.7,21.25,2.65700483092,-1.3875330036183933,0.5902158183636508,0.2691635207667477,-1.3022628412027812,,,,,,,,,,,
2026-04-24T13:00:00Z,1777035600,78233,78432.9,78100,78126.8,48,19.3,0,0,21,21,20.091056495932328,16,15.96670867681062,-479.6950840502314,-574.7237197255895,-500,-12.187340957779096,-564.1732209459918,0,0,20.61,21.22,2.95972828724,-0.4031790397410107,0.5815995701426798,-0.2582279221817085,0.0020296636657928272,,,,,,,,,,,
2026-04-24T13:30:00Z,1777037400,78126.7,78255.2,77870,78050.1,48,19.3,0,0,21,21,20.272845196745862,16,15.973366941448496,-479.07487139052085,-574.6025801835682,-500,-12.187331698177822,-564.1732293804695,0,0,20.75,21.3,2.65060240964,1.808116068244569,-1.985700290233444,1.8412805857532257,1.015343634907362,,,,,,,,,,,
2026-04-24T14:00:00Z,1777039200,78050,78060.5,77639.5,77663.3,48,19.3,0,0,21,21,20.41827615739669,16,15.978693553158797,-479.4796707354419,-574.5572306529859,-500,-12.187325525110307,-564.1732350034545,0,0,20.6,21.25,3.15533980583,0.08745537452923785,-1.0569616911829076,0.24557042325466832,0.031219677410428828,,,,,,,,,,,
2026-04-24T14:30:00Z,1777041000,77663.4,78027.8,77639,77986.4,48,19.3,0,0,21,21,20.534620925917352,16,15.982954842527038,-479.8872427209919,-574.5645261338758,-500,-12.187321409731963,-564.1732387521113,0,0,20.5,21.22,3.51219512195,0.20642805460122723,-0.2638240110212802,-0.17283397841260856,0.435792875654475,,,,,,,,,,,
2026-04-24T15:00:00Z,1777042800,77986.3,77994.5,77521,77781.6,48,19.3,0,0,21,21,20.62769674073388,16,15.986363874021631,-480.32428670354625,-574.5166759460258,-500,-12.187318666146401,-564.1732412512157,0,0,20.65,21.3,3.14769975787,-0.3728147161394112,0.6302681676946814,-0.27880431456473714,-0.10986309167945425,,,,,,,,,,,
2026-04-24T15:30:00Z,1777044600,77781.5,78199,77673.2,78007.3,48,19.3,0,0,21,21,20.702157392587104,16,15.989091099217305,-481.00998299943035,-574.506934772725,-500,-12.18731683708936,-564.1732429172853,0,0,20.55,21.25,3.40632603406,-2.067964051635062,1.730513364609116,-0.33478160742032315,-1.9143137783495707,,,,,,,,,,,
2026-04-24T16:00:00Z,1777046400,78007.3,78031.9,77600,77683.4,48,19.3,0,0,21,21,20.761725914069682,16,15.991272879373843,-481.7330486700201,-574.4641706929475,-500,-11.937157651913441,-564.1917515671141,0,0,20.69,21.35,3.18994683422,-1.5740643995012222,1.8941260929992771,-0.33509326186403054,-1.1627389961908907,,,,,,,,,,,
2026-04-24T16:30:00Z,1777048200,77683.3,77875.3,77543.4,77732.7,48,19.3,0,0,22,22,21.009380731255746,16,15.993018303499074,-482.4520839765977,-574.4524806642988,-500,-11.770384861796162,-564.204090667,0,0,20.58,21.28,3.40136054422,-0.8007851011605206,2.0251687458504652,-0.12043897099097357,-1.0465367398262648,,,,,,,,,,,
2026-04-24T17:00:00Z,1777050000,77732.6,77734.1,77550,77637.9,48,19.3,0,0,22,22,21.207504585004596,16,15.99441464279926,-482.7710591505725,-574.4166314543835,-500,-11.659203001717977,-564.2123167335906,0,0,20.65,21.32,3.24455205811,-0.9381384190011672,0.8181154329822652,0.7751144957456974,-1.2737934077111022,,,,,,,,,,,
2026-04-24T17:30:00Z,1777051800,77637.9,77792.9,77414.4,77644.6,48,19.3,0,0,22,22,21.36600366800368,16,15.995531714239409,-483.1712049694345,-574.4201569220049,-500,-11.585081761665853,-564.2178007779843,0,0,20.5,21.22,3.51219512195,-0.8229930786631768,0.932831801240646,-0.7906269503852162,-0.9348708802175641,,,,,,,,,,,
2026-04-24T18:00:00Z,1777053600,77644.5,77681.6,77308,77461.7,48,19.3,0,0,22,22,21.492802934402942,16,15.996425371391528,-483.4448423204417,-574.3901187034858,-500,-11.535667601631104,-564.2214568075801,0,0,20.65,21.33,3.29297820823,0.4616347994079553,-0.5352825362690219,0.5681186611672185,0.02162494387398039,,,,,,,,,,,
2026-04-24T18:30:00Z,1777055400,77461.6,77601.3,77444.1,77579.2,48,19.3,0,0,22,22,21.594242347522353,16,15.997140297113223,-483.5276223581127,-574.3921875282285,-500,-11.502724828274603,-564.223894160644,0,0,20.5,21.22,3.51219512195,0.27678037525488286,-0.000643129977529097,-0.988627270430092,-0.5420840595596905,,,,,,,,,,,
2026-04-24T19:00:00Z,1777057200,77579.2,77711,77485.1,77533.4,48,19.3,0,0,23,23,21.87539387801788,16,15.997712237690578,-483.7353254891969,-574.3763485320019,-500,-11.48076297937027,-564.2255190626865,0,0,20.6,21.3,3.39805825243,0.5242604414687841,-0.015715092477035484,0.1657699498960359,0.013442447720922608,,,,,,,,,,,
2026-04-24T19:30:00Z,1777059000,77533.4,77615.8,77503.6,77596.1,48,19.3,0,0,23,23,22.100315102414307,16,15.998169790152463,-483.99975731087034,-574.3177767347778,-500,-11.466121746767381,-564.226602330715,0,0,20.85,21.5,3.1175059952,0.18998018193003294,0.3856978573417023,1.1415897594463478,-0.2776289354124303,,,,,,,,,,,
2026-04-24T20:00:00Z,1777060800,77596,77619.8,77412.8,77492.8,48,18.7,0,0,23,23,22.280252081931444,16,15.99853583212197,-484.2630259275514,-574.3318759321808,-500,-11.456360925032122,-564.2273245094007,0,0,20.8,21.55,3.60576923077,-0.09878575372056383,-0.19089094706806603,1.657238880813033,-0.5587921466180107,,,,,,,,,,,
2026-04-24T20:30:00Z,1777062600,77492.8,77727,77492.7,77688.2,48,18.7,0,0,23,23,22.424201665545155,16,15.998828665697577,-484.5254578422219,-574.2730406188447,-500,-11.44985371054195,-564.2278059618576,0,0,20.8,21.45,3.125,-0.9074829421019416,0.4522667293324168,0.8190576125207643,-0.46254916443677013,,,,,,,,,,,
2026-04-24T21:00:00Z,1777064400,77688.2,77718.5,77530.7,77582.9,48,18.7,0,0,23,23,22.539361332436123,16,15.999062932558061,-484.7870545101894,-574.2138446504157,-500,-12.138922915609028,-564.42936461748,0,0,20.8,21.45,3.125,-0.9936728328883688,0.1633287903841932,1.6014410773211418,-0.2559693274009225,,,,,,,,,,,
2026-04-24T21:30:00Z,1777066200,77582.8,77595.2,77490,77490.1,48,18.7,0,0,23,23,22.631489065948898,16,15.999250346046448,-485.04781742731086,-574.1542806036457,-500,-12.598302385653746,-564.5637370545618,0,0,20.8,21.45,3.125,-0.9107074124315548,0.0416405124888174,1.0379511810873854,-0.181519681640192,,,,,,,,,,,
2026-04-24T22:00:00Z,1777068000,77490,77579.9,77465,77500,48,18.7,0,0,23,23,22.705191252759118,16,15.999400276837159,-485.3077481288623,-574.0943510992106,-500,-12.904555365683558,-564.6533186792828,0,0,20.8,21.45,3.125,-0.8782176676233027,-0.05459026316986636,-0.30064559991104145,-0.09874986944333372,,,,,,,,,,,
2026-04-24T22:30:00Z,1777069800,77500.1,77500.1,77206.8,77294.5,48,18.7,0,0,23,23,22.764153002207294,16,15.999520221469727,-485.5668481884321,-574.0340587326459,-500,-13.108724019036766,-564.7130397624303,0,0,20.8,21.45,3.125,-0.7408005608997499,0.175199614177637,-0.041882641779932554,-0.05536912368543483,,,,,,,,,,,
2026-04-24T23:00:00Z,1777071600,77294.6,77386.2,77288.9,77368.1,48,18.7,0,0,23,23,22.811322401765835,16,15.999616177175781,-485.8251128915576,-573.9734060748597,-500,-13.244836454605572,-564.7528538178619,0,0,20.8,21.45,3.125,0.07130499669567995,-0.0874296589619644,-0.05005637950894194,0.062450995557723654,,,,,,,,,,,
2026-04-24T23:30:00Z,1777073400,77368.1,77439.1,77349,77395.4,48,18.7,0,0,23,23,22.84905792141267,16,15.999692941740625,-486.08254467837423,-573.9123981675805,-500,-13.335578078318107,-564.7793965214829,0,0,20.8,21.45,3.125,0.066744529002902,-0.08643336909290283,-0.05277025597216962,0.06476705878368046,,,,,,,,,,,
2026-04-25T00:00:00Z,1777075200,77395.3,77459.7,77254.7,77271.9,48,18.7,0,0,23,23,22.879246337130134,16,15.9997543533925,-486.33915238666293,-573.8510248499849,-500,-13.396072494126466,-564.7970916572302,0,0,20.8,21.45,3.125,0.06107895021145036,-0.09214666336444056,-0.05277025597216962,0.06286280202891982,,,,,,,,,,,
2026-04-25T00:30:00Z,1777077000,77271.8,77420,77266.5,77419.9,48,18.7,0,0,24,24,23.10339706970411,16,15.999803482714,-486.59494137120157,-573.7893012024624,-500,-13.436402104665373,-564.8088884143951,0,0,20.8,21.45,3.125,0.059058107003741915,-0.09344468440144801,-0.05277025597216962,0.06235272314078247,,,,,,,,,,,
2026-04-25T01:00:00Z,1777078800,77420,77502,77392.7,77441.9,48,18.7,0,0,24,24,23.282717655763285,16,15.9998427861712,-486.8499646058116,-573.7272247890411,-500,-13.46328851169131,-564.8167529191718,0,0,20.8,21.45,3.125,0.061022401009791116,-0.09445321231399446,-0.050086117176444435,0.06108072237838537,,,,,,,,,,,
2026-04-25T01:30:00Z,1777080600,77441.9,77579.3,77441.8,77490,48,18.7,0,0,24,24,23.42617412461063,16,15.99987422893696,-487.10421362939445,-573.6647906250506,-500,-13.481212783041935,-564.8219959223561,0,0,20.8,21.45,3.125,0.06623964639117992,-0.09546212524547669,-0.04740111878519443,0.060953083492224225,,,,,,,,,,,
2026-04-25T02:00:00Z,1777082400,77490,77606.7,77450,77589.7,48,18.7,0,0,24,24,23.540939299688503,16,15.999899383149568,-487.3576937514088,-573.6020188129238,-500,-13.493162297275685,-564.8254912578125,0,0,20.8,21.45,3.125,0.0659136277805232,-0.10228796255660512,-0.05288564832588523,0.05841840458614609,,,,,,,,,,,
2026-04-25T02:30:00Z,1777084200,77589.8,77608.2,77549.2,77567.6,48,18.7,0,0,24,24,23.632751439750802,16,15.999919506519655,-487.61039080719786,-573.5389090598959,-500,-13.501128640098184,-564.82782148145,0,0,20.8,21.45,3.125,0.05440259800113865,-0.10566219249334274,-0.05560871839582508,0.05288591683587547,,,,,,,,,,,
2026-04-25T03:00:00Z,1777086000,77567.6,77666.8,77500,77511.6,48,18.7,0,0,25,25,23.90620115180064,16,15.999935605215724,-487.8623135387794,-573.4754687407884,-500,-13.506439535313183,-564.829374963875,0,0,20.8,21.45,3.125,0.048747331028242274,-0.11523918949607305,-0.05560871839582508,0.05161257920441375,,,,,,,,,,,
2026-04-25T03:30:00Z,1777087800,77511.7,77678,77511.6,77629,48,18.7,0,0,25,25,24.12496092144051,16,15.99994848417258,-488.11347320053386,-573.4116976861961,-500,-13.509980132123184,-564.830410618825,0,0,20.8,21.45,3.125,0.042118638511887754,-0.12858563377557275,-0.05560871839582508,0.05008560804944877,,,,,,,,,,,
2026-04-25T04:00:00Z,1777089600,77629,77653.2,77580.8,77596.5,48,18.7,0,0,25,25,24.29996873715241,16,15.999958787338063,-488.36387176862496,-573.3475981631008,-500,-13.512340529996516,-564.8311010554584,0,0,20.8,21.45,3.125,0.043436569137166404,-0.14615233547944215,-0.052924093929369,0.05239882439964767,,,,,,,,,,,
2026-04-25T04:30:00Z,1777091400,77596.6,77600,77545,77579.5,48,18.7,0,0,25,25,24.439974989721925,16,15.99996702987045,-488.6135144582499,-573.2831847329144,-500,-13.513914128578739,-564.8315613465472,0,0,20.8,21.45,3.125,0.05426536324330977,-0.15930997364833005,-0.04228677249801777,0.06714391847966839,,,,,,,,,,,
